id,title,text,url,wiki_id,views,paragraph_id,langs,emb
67981,Kit Kat,"Kit Kat is a chocolate bar made from wafers created by Rowntree's of York, United Kingdom, and is now is made globally by Nestlé. The standard bars consist of two or four pieces composed of three layers of wafer, separated and covered by an outer layer of chocolate. Each finger can be snapped from the bar separately. There are many different flavours of Kit Kat, including milk, white, and dark chocolate. It was launched on 29 August 1935.",https://simple.wikipedia.org/wiki?curid=726008,726008,53.555782318115234,0,39,"[-1.50420234e-01  2.11640760e-01  1.84046626e-01  2.84943372e-01
 -8.05801228e-02  3.89049530e-01  1.59306571e-01 -4.62220460e-01
  3.14251333e-02  7.42072761e-01 -4.15490061e-01  2.78973609e-01
  3.40040892e-01 -2.40647733e-01 -1.79103673e-01 -3.76507521e-01
  2.12397084e-01  2.00745702e-01  4.17596817e-01 -2.24136814e-01
 -4.46782827e-01  4.91774291e-01 -6.17966294e-01  2.73599654e-01
  3.71749282e-01 -8.51384282e-01 -3.43764663e-01  2.19390199e-01
 -9.33318138e-02  2.14650303e-01 -2.20947996e-01 -3.15179974e-01
  1.79555967e-01  6.25235438e-01 -7.56838381e-01  6.64178491e-01
 -2.65075296e-01  5.04260778e-01  2.51956701e-01 -2.01666787e-01
  4.33519006e-01 -3.60349119e-01  3.21629167e-01 -4.56232309e-01
  9.46144402e-01 -1.18776016e-01  2.90650558e-02  3.38988036e-01
 -5.22096828e-02  5.86259127e-01  4.53350246e-02 -6.45618916e-01
  1.47132099e-01 -2.27610782e-01 -2.33357385e-01  5.32598257e-01
 -8.14407319e-02  9.00849581e-01 -3.96159254e-02  5.05716801e-01
  2.21383780e-01 -2.70366222e-01 -5.07474959e-01 -6.28581524e-01
  2.89002031e-01  3.39477777e-01  4.21691120e-01  7.45636001e-02
  5.23030698e-01 -3.99691194e-01  1.95541680e-01  4.67049867e-01
  1.25235200e-01  4.33091879e-01 -2.80025780e-01 -2.19582438e-01
 -4.48440351e-02  3.35102856e-01  5.65399170e-01  2.10233614e-01
  6.22583210e-01 -6.02275372e-01 -5.25356293e-01 -8.69721249e-02
  4.29172218e-01 -1.68917835e-01 -3.61669928e-01  6.31912827e-01
 -1.73176587e-01  1.57722488e-01 -3.65896046e-01  2.13784873e-01
  8.00065935e-01  1.45404547e-01  3.71203050e-02 -3.34231734e-01
 -6.06853664e-01 -5.57368040e-01 -2.79958338e-01 -7.49147609e-02
  2.17971072e-01 -3.88934016e-01 -2.10754171e-01  3.90069187e-01
  1.64310336e-01 -2.45538175e-01  3.48450780e-01 -2.09253691e-02
  1.43095285e-01  6.05075657e-01  6.46786213e-01  3.01277637e-03
  4.54718888e-01  3.90003800e-01 -5.45106411e-01 -3.45006548e-02
  2.84449935e-01  5.95372021e-02  3.21242750e-01 -1.26396489e+00
  2.14246362e-01  6.55354857e-02 -3.90721440e-01 -8.68271664e-02
 -1.52376577e-01 -8.86923969e-02  8.49370122e-01 -2.56128758e-01
  3.78836662e-01  3.25870901e-01  2.54056334e-01  2.30689541e-01
  2.67828554e-01  4.18569654e-01 -3.87111217e-01  4.77385253e-01
  4.68323529e-02 -3.33026886e-01  5.48869610e-01 -1.57596007e-01
  9.37008262e-02 -2.85484165e-01 -5.84864497e-01  8.28246474e-01
 -1.70470312e-01  9.43481997e-02  8.54986757e-02  9.19108868e-01
  2.66584098e-01  9.91572261e-01  9.13823247e-01 -1.02610260e-01
 -1.87616333e-01  1.52506411e-01 -8.13742697e-01 -1.20004460e-01
  2.41145015e-01  3.88998426e-02  3.37104239e-02  4.73021828e-02
  8.44860852e-01  2.08010554e-01 -3.80013287e-02 -2.92191952e-01
 -6.93622589e-01  2.03267023e-01  2.76632428e-01 -6.68336004e-02
  7.10502923e-01 -3.99438471e-01 -6.16025388e-01 -2.60840774e-01
  1.59079835e-01  1.46901250e-01  2.85539255e-02  3.75451654e-01
  3.03159416e-01 -6.54956758e-01  8.14238310e-01 -2.59093016e-01
  2.17348173e-01  4.95922118e-01 -4.71363440e-02  1.30591735e-01
  6.73959970e-01  9.51958001e-01  1.27278809e-02  1.12303279e-01
 -4.06773061e-01  3.98751162e-02  1.53953373e-01 -4.91382033e-02
  4.87453014e-01 -6.47022724e-01  9.52734277e-02 -4.04553056e-01
 -8.48166823e-01  5.35045326e-01 -9.08064246e-02  2.71555871e-01
  1.95137247e-01  2.04740375e-01 -1.36827484e-01  8.51950329e-03
  5.33778071e-01 -7.39528358e-01 -1.41331404e-01  2.72021264e-01
 -3.51355970e-01  1.36744007e-01 -5.42935967e-01  1.37855604e-01
  1.11818361e+00  5.20296335e-01 -3.33941430e-01 -1.77158087e-01
  2.79693007e-01  9.14796516e-02  4.69446957e-01 -5.81387103e-01
  2.13920474e-01  9.44826663e-01  3.10199648e-01  3.15623164e-01
  3.64145428e-01 -4.01393801e-01 -2.92434935e-02 -1.59930182e+00
  4.39150631e-02 -1.44138798e-01  3.01061660e-01  1.68030545e-01
 -4.20237422e-01 -3.25791329e-01  7.56249875e-02 -1.16846822e-01
  1.13105953e+00  2.00838238e-01 -8.12960640e-02 -3.96874577e-01
  5.95078096e-02  1.92840211e-02 -1.81589216e-01  1.44332930e-01
  5.65015852e-01  3.09992075e-01  3.16538066e-01  1.86112404e-01
 -2.10389897e-01  2.31553495e-01  2.48007655e-01 -1.15153104e-01
  5.03379464e-01  3.11653584e-01 -5.50100088e-01  6.10600591e-01
  3.87458988e-02 -1.01244831e-02 -4.82801832e-02  1.03061527e-01
  5.38119376e-01 -2.94895470e-01  3.92518312e-01  4.80466157e-01
 -1.69708937e-01  2.51934439e-01  2.02164158e-01  9.40869153e-01
 -1.29044820e-02  4.93961930e-01  5.24945974e-01 -7.90114760e-01
 -5.86581230e-03 -3.49521279e-01 -5.02177715e-01 -2.31352478e-01
  3.11003804e-01  4.33067024e-01 -2.97808617e-01 -3.01511079e-01
  4.38477784e-01 -1.99649427e-02 -2.76932985e-01  4.40232933e-01
  9.79169458e-02  2.86677390e-01  1.09517209e-01 -8.72595608e-02
 -2.35909805e-01 -4.59984124e-01  1.08828433e-01  7.64270008e-01
 -2.47304991e-01 -6.34544611e-01  2.70091236e-01 -3.06849480e-02
  9.74748060e-02  1.79714128e-01 -3.73924404e-01  1.05429269e-01
  4.38270390e-01 -7.32587874e-01 -1.60319526e-02  1.10623777e+00
  1.18878558e-01 -1.81397825e-01  7.63859153e-01  2.64592052e-01
 -1.56830043e-01  1.06719971e+00  5.42374849e-01 -8.61781001e-01
 -2.00945839e-01 -1.53840333e-01 -1.35303408e-01  6.51533961e-01
  7.15779424e-01 -2.05681384e-01  4.17061031e-01  6.74516618e-01
 -1.04677394e-01  2.08588406e-01 -5.83980739e-01  8.13691378e-01
  1.02080572e+00 -5.04249573e-01  3.22082072e-01 -2.94702411e-01
  5.54666162e-01  1.80385888e-01  3.08101565e-01 -7.38449693e-01
 -6.65825188e-01 -1.28376797e-01 -2.04870075e-01 -1.97924733e-01
 -1.25530623e-02  2.64779150e-01  1.88497249e-02 -8.65202665e-01
  9.28639233e-01 -2.74638861e-01  5.54057598e-01  3.03748786e-01
  4.23841864e-01 -2.76576616e-02  2.13314816e-02 -3.95473927e-01
  5.56577146e-01  3.99276137e-01  2.61119939e-02  5.62197864e-01
  1.23989657e-01 -2.77514488e-01  2.74246216e-01 -8.91018093e-01
 -1.99555486e-01  6.89445483e-03  6.35205090e-01 -1.47390962e-01
  3.74541171e-02  5.89969046e-02 -4.70735282e-02 -4.40821081e-01
  4.92242128e-01  1.41624376e-01  4.92025137e-01 -1.63065717e-01
  1.13668942e+00  9.99973118e-01  1.34513199e-01  2.56143481e-01
 -5.27937770e-01 -2.52729625e-01 -9.84482408e-01  2.58781582e-01
 -9.52575281e-02  1.79285437e-01  3.70850682e-01  7.36853004e-01
  8.88842419e-02  6.91643059e-01  2.59959400e-01  9.60146710e-02
  4.44351107e-01 -1.82038531e-01  3.88209522e-02  4.95815426e-01
  3.02781969e-01 -7.70753771e-02  3.27855140e-01 -2.31317997e-01
  4.66675945e-02 -1.58043236e-01 -2.13345051e-01  5.08666992e-01
 -2.46448815e-01 -2.37057492e-01  2.57246315e-01 -3.09288025e-01
  2.78025776e-01 -3.85846853e-01 -1.22777559e-02  7.03514397e-01
  4.15324211e+00  6.22300729e-02  6.67230248e-01  4.13556516e-01
 -2.43109435e-01 -1.73658147e-01 -6.80188760e-02 -5.51109910e-01
  3.01070899e-01 -5.12305915e-01  2.83125162e-01  1.58159062e-01
  9.21055600e-02 -3.18672776e-01  3.02847445e-01 -1.18386857e-01
  2.84204111e-02  2.39858013e-02 -4.05969858e-01  7.83919320e-02
 -5.52572608e-01  2.68811196e-01  8.30712914e-01  3.79671395e-01
  9.53774691e-01  9.10518765e-02  1.03306007e-02  5.33096306e-02
  5.01036763e-01  2.00649798e-01  3.42187971e-01  1.76306441e-02
 -1.09093055e-01 -4.32572007e-01 -3.10812026e-01 -2.63244003e-01
 -3.13122980e-02 -9.17716622e-02  7.58325815e-01  3.40180039e-01
 -3.73140424e-01  3.64609987e-01  2.31972039e-01  4.76655275e-01
  5.05426943e-01 -2.57257283e-01  7.06357732e-02  7.00800776e-01
  3.91874999e-01  7.18939975e-02  5.95962048e-01  6.64346337e-01
 -2.82906026e-01 -1.24184549e-01  1.29707694e-01  4.25283194e-01
  2.03185156e-01  4.83228147e-01  1.39083743e-01 -5.48055708e-01
  1.69970021e-01  2.75705248e-01 -6.16629794e-02  2.13271752e-01
 -2.87678152e-01 -3.29964906e-01 -2.17566401e-01  6.78564385e-02
  3.91014338e-01 -7.72269666e-01 -1.31061628e-01  3.54767442e-01
  9.47304666e-01 -1.39519989e-01 -3.37440789e-01 -2.16148674e-01
 -1.34839937e-01 -6.13483712e-02 -4.60566401e-01 -7.48050809e-02
  5.15122056e-01 -2.19069064e-01 -2.41650984e-01 -1.70789868e-01
 -3.08194429e-01  4.37795728e-01  5.73090076e-01 -1.32963523e-01
  3.61441642e-01  1.85402390e-02  2.88184971e-01  6.00888617e-02
  4.33688462e-01 -2.63559539e-02 -1.24324322e-01  1.05828688e-01
  2.46821970e-01 -3.60748053e+00  1.71565309e-01 -2.76313663e-01
  2.37699896e-01  3.16612542e-01  9.12480131e-02  5.86561263e-01
  8.64337534e-02  1.14833981e-01  2.16107100e-01 -3.37444752e-01
 -5.91578364e-01 -8.25004205e-02  2.61997521e-01 -4.38188463e-01
  6.84787571e-01 -1.66154712e-01  4.44388419e-01  4.01843518e-01
  1.33086964e-02  6.70323491e-01  6.25391722e-01  7.28011653e-02
 -6.51081383e-01  1.57050207e-01  9.16154012e-02 -3.58356714e-01
  5.73499739e-01 -3.84191126e-01  2.85458475e-01  1.46406844e-01
  1.03329587e+00  4.81994629e-01  2.68186480e-02  2.93909729e-01
 -5.36024105e-03  8.62214446e-01 -3.68525624e-01 -2.23366782e-01
  3.14961851e-01  3.21056277e-01 -1.66316450e-01  2.07581252e-01
  3.98146659e-01  3.58091116e-01  1.79308709e-02 -2.46638447e-01
  4.25951540e-01  2.60111541e-01 -5.67457438e-01  3.31577286e-02
  7.79755831e-01  1.02843516e-01  3.14730793e-01  9.91245091e-01
  3.05331573e-02 -6.07873201e-01 -6.43159926e-01  1.04979783e-01
  4.62374866e-01 -5.82343519e-01  3.54588866e-01 -2.38396265e-02
  2.29910463e-01 -8.70207965e-01 -7.69855678e-02  1.94955915e-02
  2.32851043e-01  1.39534384e-01 -1.58417989e-02  4.67419714e-01
 -4.00200814e-01  6.25261247e-01 -3.32096457e-01  6.98028579e-02
 -1.00417882e-01 -6.02005005e-01 -5.73631585e-01  4.82364506e-01
  2.49970015e-02  3.89115304e-01 -1.45427018e-01 -4.84827876e-01
  1.41285211e-01  2.63699222e+00  4.13765252e-01  2.11209965e+00
  3.85511309e-01  3.33690904e-02 -3.06071639e-01 -7.09296912e-02
 -3.56951565e-01  1.80483550e-01  4.94001985e-01  1.29532963e-01
  5.43131709e-01 -7.08811209e-02  1.54966876e-01 -2.51926392e-01
  4.12114263e-01  4.26687628e-01 -8.16735327e-01  2.06902757e-01
  3.32198560e-01  1.18183210e-01  6.40398562e-01 -9.18448865e-02
  4.50815886e-01  4.37222123e-01 -2.64101624e-01 -4.17081743e-01
  1.75614014e-01  1.22690059e-01 -2.69430876e-01  5.43127894e-01
  2.34694388e-02  4.37643766e-01 -1.07599333e-01  1.87165722e-01
 -3.80657345e-01 -4.22869861e-01  4.34210920e+00  1.43021330e-01
 -1.63063660e-01  1.53772771e-01  3.70986640e-01  5.13006270e-01
 -7.80476406e-02 -4.54704583e-01  2.70132832e-02  4.47403729e-01
  2.06499249e-01 -1.17256619e-01 -9.39304531e-02 -5.12870491e-01
  5.98471053e-02 -2.84638524e-01  4.27238166e-01  3.51373076e-01
  1.67641565e-01 -9.86068323e-02  1.06643178e-01 -2.44051605e-01
 -2.36221999e-01  1.80521160e-01  4.21097636e-01  7.05978990e-01
  3.15249801e-01 -4.19556737e-01  4.43336591e-02  1.23575255e-01
  6.77829146e-01  4.96734381e+00  2.39332885e-01 -9.69306752e-02
 -6.15183115e-01  2.79113762e-02  2.02976421e-01  4.57061470e-01
  2.59032130e-01 -4.91197594e-02  1.64111674e-01 -3.54606628e-01
  1.45081161e-02 -1.48276165e-01  5.58283150e-01  1.87382713e-01
  2.69239694e-01 -1.75482601e-01 -2.69647151e-01 -3.32937948e-02
  4.94377434e-01 -4.18523669e-01 -1.39026493e-01 -2.93255299e-01
 -2.91306645e-01  9.51682255e-02  3.21235061e-01 -3.78738999e-01
  1.00232971e+00  3.37441713e-01  5.04349507e-02  6.35004878e-01
  6.48239732e-01 -2.80838341e-01  3.20367157e-01 -1.23765254e+00
 -4.07647282e-01  4.40470099e-01  3.03389579e-01  2.06153318e-01
  7.96030283e-01  4.04018790e-01  3.12846377e-02 -4.39011753e-02
 -8.27229023e-01 -1.66551203e-01 -1.36392996e-01 -1.63812101e-01
 -3.56045544e-01  9.54706743e-02 -3.11647654e-01 -6.83004916e-01
  3.15289319e-01  6.81851625e-01  1.55946920e-02 -2.62747575e-02
  6.11022949e-01  7.74291992e-01  2.58874357e-01  2.58587420e-01
  9.47257057e-02  3.14182580e-01  3.47358406e-01  3.19428861e-01
  4.05283809e-01  5.12041032e-01  5.05264662e-02  1.67942852e-01
  9.43300501e-02  6.58323348e-01 -5.86843118e-02 -1.91986352e-01
  5.47276698e-02 -1.53982356e-01  4.19392705e-01  4.10168827e-01
  2.03727588e-01  2.90354282e-01 -1.08728506e-01  6.20250881e-01
 -2.72104174e-01  4.97821122e-02 -6.16732180e-01 -2.59720951e-01
  1.69915155e-01  3.45542610e-01 -2.18562782e-01  8.53588283e-02
  2.39052549e-01 -1.23297274e-01 -7.15536922e-02 -1.08657219e-01
 -1.19065784e-01  1.20500736e-01  5.84790468e-01  8.07438884e-03
 -6.39692366e-01  1.55629963e-01  1.79336697e-01 -4.31315601e-01
  5.13158321e-01  4.93775010e-01  6.80339336e-01 -1.53338239e-01
 -1.70402944e-01  3.01370859e-01 -3.58073503e-01 -2.21559674e-01
 -1.89849198e-01 -9.73147973e-02  6.93526864e-02  6.54077172e-01
  2.61743933e-01  8.78360718e-02 -2.51127243e-01 -4.56878683e-03]"
